creative_id,image_url,creative_format,content_type,image_tags,sentiment_score,audit_status,created_date,campaign_id
CRE_000577,https://demo-assets.com/creatives/CRE_000577.png,Display,Lifestyle,"people,lifestyle,authentic,emotional,bold",0.65,Approved,2023-11-13,CAM_000145
CRE_000578,https://demo-assets.com/creatives/CRE_000578.jpg,Rich Media,Testimonial,"review,customer,satisfaction,trust,trendy",-0.15,Rejected,2024-03-20,CAM_000145
CRE_000579,https://demo-assets.com/creatives/CRE_000579.jpg,Banner,Testimonial,"review,customer,satisfaction,trust,trendy,bold",0.8,Pending,2024-06-06,CAM_000145
CRE_000580,https://demo-assets.com/creatives/CRE_000580.mp4,Native,Educational,"informative,tutorial,how-to,expert,trendy,modern,bold",0.39,Approved,2024-11-27,CAM_000145
CRE_000581,https://demo-assets.com/creatives/CRE_000581.mp4,Display,Lifestyle,"people,lifestyle,authentic,emotional,professional,trendy",0.89,Approved,2025-02-19,CAM_000146
CRE_000582,https://demo-assets.com/creatives/CRE_000582.mp4,Display,Educational,"informative,tutorial,how-to,expert,colorful,trendy,subtle",-0.14,Approved,2025-07-20,CAM_000146
CRE_000583,https://demo-assets.com/creatives/CRE_000583.jpg,Display,Educational,"informative,tutorial,how-to,expert,professional,modern,subtle",0.42,Approved,2024-06-28,CAM_000146
CRE_000584,https://demo-assets.com/creatives/CRE_000584.mp4,CTV,Testimonial,"review,customer,satisfaction,trust,subtle",-0.37,Approved,2025-01-01,CAM_000146
CRE_000585,https://demo-assets.com/creatives/CRE_000585.gif,Audio,Promotional,"sale,discount,offer,urgent,colorful,subtle,modern",0.72,Under Review,2024-04-06,CAM_000147
CRE_000586,https://demo-assets.com/creatives/CRE_000586.png,Social Post,Promotional,"sale,discount,offer,urgent,bold,trendy,subtle",0.54,Approved,2025-08-13,CAM_000147
CRE_000587,https://demo-assets.com/creatives/CRE_000587.gif,Rich Media,Brand Story,"heritage,story,values,mission,trendy,classic",0.27,Rejected,2023-10-21,CAM_000147
CRE_000588,https://demo-assets.com/creatives/CRE_000588.mp4,CTV,Lifestyle,"people,lifestyle,authentic,emotional,modern,subtle",-0.39,Approved,2025-03-27,CAM_000147
CRE_000589,https://demo-assets.com/creatives/CRE_000589.jpg,CTV,Educational,"informative,tutorial,how-to,expert,classic,modern",0.77,Under Review,2024-01-15,CAM_000148
CRE_000590,https://demo-assets.com/creatives/CRE_000590.gif,Audio,Lifestyle,"people,lifestyle,authentic,emotional,professional",0.51,Approved,2024-09-04,CAM_000148
CRE_000591,https://demo-assets.com/creatives/CRE_000591.gif,Rich Media,Brand Story,"heritage,story,values,mission,subtle,professional,bold",0.89,Approved,2023-09-17,CAM_000148
CRE_000592,https://demo-assets.com/creatives/CRE_000592.mp4,Banner,Promotional,"sale,discount,offer,urgent,professional",-0.26,Approved,2025-05-22,CAM_000148
CRE_000593,https://demo-assets.com/creatives/CRE_000593.mp4,Banner,User Generated,"real,community,user,authentic,classic",-0.12,Approved,2025-07-20,CAM_000149
CRE_000594,https://demo-assets.com/creatives/CRE_000594.png,Banner,Product Shot,"product,clean,minimalist,brand,bold,subtle",0.76,Pending,2024-09-22,CAM_000149
CRE_000595,https://demo-assets.com/creatives/CRE_000595.gif,Rich Media,User Generated,"real,community,user,authentic,trendy",-0.04,Under Review,2024-01-30,CAM_000149
CRE_000596,https://demo-assets.com/creatives/CRE_000596.jpg,CTV,Lifestyle,"people,lifestyle,authentic,emotional,subtle,professional,trendy",-0.39,Under Review,2025-04-04,CAM_000149
CRE_000597,https://demo-assets.com/creatives/CRE_000597.mp4,Video,Educational,"informative,tutorial,how-to,expert,subtle",-0.61,Approved,2024-09-16,CAM_000150
CRE_000598,https://demo-assets.com/creatives/CRE_000598.mp4,Native,Brand Story,"heritage,story,values,mission,trendy,colorful,subtle",-0.76,Approved,2025-01-31,CAM_000150
CRE_000599,https://demo-assets.com/creatives/CRE_000599.png,Video,Promotional,"sale,discount,offer,urgent,subtle",0.7,Approved,2024-12-02,CAM_000150
CRE_000600,https://demo-assets.com/creatives/CRE_000600.png,CTV,User Generated,"real,community,user,authentic,professional,trendy",0.6,Pending,2025-01-14,CAM_000150
CRE_000601,https://demo-assets.com/creatives/CRE_000601.jpg,Display,Lifestyle,"people,lifestyle,authentic,emotional,professional",-0.61,Approved,2024-05-29,CAM_000151
CRE_000602,https://demo-assets.com/creatives/CRE_000602.png,Display,User Generated,"real,community,user,authentic,subtle",-0.12,Approved,2024-12-31,CAM_000151
CRE_000603,https://demo-assets.com/creatives/CRE_000603.gif,CTV,Testimonial,"review,customer,satisfaction,trust,bold,classic",0.63,Approved,2025-08-22,CAM_000151
CRE_000604,https://demo-assets.com/creatives/CRE_000604.mp4,Native,Testimonial,"review,customer,satisfaction,trust,subtle,colorful,trendy",0.04,Approved,2023-11-12,CAM_000151
CRE_000605,https://demo-assets.com/creatives/CRE_000605.mp4,Display,Promotional,"sale,discount,offer,urgent,subtle,colorful",0.27,Approved,2024-03-29,CAM_000152
CRE_000606,https://demo-assets.com/creatives/CRE_000606.png,Banner,Testimonial,"review,customer,satisfaction,trust,professional,trendy,colorful",-0.25,Approved,2024-06-27,CAM_000152
CRE_000607,https://demo-assets.com/creatives/CRE_000607.png,Audio,Promotional,"sale,discount,offer,urgent,subtle,trendy",0.37,Approved,2025-01-10,CAM_000152
CRE_000608,https://demo-assets.com/creatives/CRE_000608.jpg,Social Post,Lifestyle,"people,lifestyle,authentic,emotional,bold,classic",-0.09,Approved,2024-07-01,CAM_000152
CRE_000609,https://demo-assets.com/creatives/CRE_000609.jpg,CTV,Promotional,"sale,discount,offer,urgent,colorful,bold",0.34,Pending,2024-02-03,CAM_000153
CRE_000610,https://demo-assets.com/creatives/CRE_000610.gif,Display,Educational,"informative,tutorial,how-to,expert,trendy,professional,bold",-0.36,Approved,2023-09-21,CAM_000153
CRE_000611,https://demo-assets.com/creatives/CRE_000611.gif,Social Post,Product Shot,"product,clean,minimalist,brand,subtle,classic,colorful",-0.13,Approved,2025-02-04,CAM_000153
CRE_000612,https://demo-assets.com/creatives/CRE_000612.gif,Banner,Educational,"informative,tutorial,how-to,expert,bold,colorful,classic",-0.39,Pending,2025-07-11,CAM_000153
CRE_000613,https://demo-assets.com/creatives/CRE_000613.gif,Rich Media,User Generated,"real,community,user,authentic,subtle,colorful,modern",0.8,Approved,2024-10-15,CAM_000154
CRE_000614,https://demo-assets.com/creatives/CRE_000614.png,Banner,Brand Story,"heritage,story,values,mission,trendy,classic",0.76,Approved,2025-02-21,CAM_000154
CRE_000615,https://demo-assets.com/creatives/CRE_000615.jpg,Social Post,Educational,"informative,tutorial,how-to,expert,trendy",0.81,Under Review,2024-10-22,CAM_000154
CRE_000616,https://demo-assets.com/creatives/CRE_000616.jpg,Rich Media,Promotional,"sale,discount,offer,urgent,professional",-0.28,Approved,2024-11-08,CAM_000154
CRE_000617,https://demo-assets.com/creatives/CRE_000617.jpg,Video,Brand Story,"heritage,story,values,mission,trendy,bold",-0.55,Approved,2024-05-20,CAM_000155
CRE_000618,https://demo-assets.com/creatives/CRE_000618.png,Rich Media,Educational,"informative,tutorial,how-to,expert,subtle,colorful",0.14,Pending,2025-04-27,CAM_000155
CRE_000619,https://demo-assets.com/creatives/CRE_000619.png,Rich Media,Product Shot,"product,clean,minimalist,brand,subtle",0.0,Pending,2024-02-22,CAM_000155
CRE_000620,https://demo-assets.com/creatives/CRE_000620.jpg,CTV,Educational,"informative,tutorial,how-to,expert,bold,classic",-0.61,Approved,2025-08-13,CAM_000155
CRE_000621,https://demo-assets.com/creatives/CRE_000621.png,Banner,Brand Story,"heritage,story,values,mission,trendy,subtle",0.72,Approved,2024-08-06,CAM_000156
CRE_000622,https://demo-assets.com/creatives/CRE_000622.mp4,Rich Media,Brand Story,"heritage,story,values,mission,bold,modern",-0.42,Pending,2024-06-30,CAM_000156
CRE_000623,https://demo-assets.com/creatives/CRE_000623.gif,Banner,Brand Story,"heritage,story,values,mission,professional,bold,classic",0.02,Approved,2023-09-13,CAM_000156
CRE_000624,https://demo-assets.com/creatives/CRE_000624.png,Video,Promotional,"sale,discount,offer,urgent,modern",0.36,Approved,2024-01-15,CAM_000156
CRE_000625,https://demo-assets.com/creatives/CRE_000625.mp4,CTV,User Generated,"real,community,user,authentic,modern",0.58,Under Review,2024-09-13,CAM_000157
CRE_000626,https://demo-assets.com/creatives/CRE_000626.jpg,Rich Media,Testimonial,"review,customer,satisfaction,trust,classic",0.63,Approved,2024-10-21,CAM_000157
CRE_000627,https://demo-assets.com/creatives/CRE_000627.gif,Video,Brand Story,"heritage,story,values,mission,trendy",-0.41,Approved,2024-09-11,CAM_000157
CRE_000628,https://demo-assets.com/creatives/CRE_000628.jpg,Native,Product Shot,"product,clean,minimalist,brand,classic,bold,modern",0.54,Approved,2024-05-15,CAM_000157
CRE_000629,https://demo-assets.com/creatives/CRE_000629.mp4,CTV,Educational,"informative,tutorial,how-to,expert,colorful,professional",-0.57,Approved,2023-12-04,CAM_000158
CRE_000630,https://demo-assets.com/creatives/CRE_000630.mp4,CTV,Educational,"informative,tutorial,how-to,expert,modern",-0.21,Approved,2024-09-18,CAM_000158
CRE_000631,https://demo-assets.com/creatives/CRE_000631.mp4,Video,Promotional,"sale,discount,offer,urgent,colorful",-0.33,Approved,2024-03-16,CAM_000158
CRE_000632,https://demo-assets.com/creatives/CRE_000632.gif,Native,Product Shot,"product,clean,minimalist,brand,professional",0.46,Approved,2024-10-06,CAM_000158
CRE_000633,https://demo-assets.com/creatives/CRE_000633.mp4,CTV,User Generated,"real,community,user,authentic,colorful,bold,subtle",0.7,Approved,2025-04-11,CAM_000159
CRE_000634,https://demo-assets.com/creatives/CRE_000634.jpg,Display,User Generated,"real,community,user,authentic,modern,professional",-0.4,Pending,2024-03-10,CAM_000159
CRE_000635,https://demo-assets.com/creatives/CRE_000635.mp4,Audio,Product Shot,"product,clean,minimalist,brand,professional,trendy,bold",-0.11,Approved,2024-07-29,CAM_000159
CRE_000636,https://demo-assets.com/creatives/CRE_000636.png,Display,Promotional,"sale,discount,offer,urgent,colorful,classic,bold",0.54,Approved,2024-06-11,CAM_000159
CRE_000637,https://demo-assets.com/creatives/CRE_000637.png,Video,Product Shot,"product,clean,minimalist,brand,bold",-0.04,Approved,2024-08-28,CAM_000160
CRE_000638,https://demo-assets.com/creatives/CRE_000638.mp4,Display,Product Shot,"product,clean,minimalist,brand,bold",-0.16,Approved,2024-03-05,CAM_000160
CRE_000639,https://demo-assets.com/creatives/CRE_000639.jpg,Audio,Lifestyle,"people,lifestyle,authentic,emotional,colorful",-0.4,Approved,2024-05-14,CAM_000160
CRE_000640,https://demo-assets.com/creatives/CRE_000640.jpg,Native,Promotional,"sale,discount,offer,urgent,bold",0.51,Pending,2025-03-29,CAM_000160
CRE_000641,https://demo-assets.com/creatives/CRE_000641.gif,Video,Testimonial,"review,customer,satisfaction,trust,modern,classic,colorful",-0.42,Pending,2025-01-19,CAM_000161
CRE_000642,https://demo-assets.com/creatives/CRE_000642.gif,Rich Media,User Generated,"real,community,user,authentic,trendy,professional,colorful",0.88,Pending,2025-06-25,CAM_000161
CRE_000643,https://demo-assets.com/creatives/CRE_000643.gif,Banner,Educational,"informative,tutorial,how-to,expert,classic,professional,subtle",-0.07,Approved,2025-05-31,CAM_000161
CRE_000644,https://demo-assets.com/creatives/CRE_000644.mp4,Banner,Product Shot,"product,clean,minimalist,brand,bold,colorful",0.39,Approved,2024-08-26,CAM_000161
CRE_000645,https://demo-assets.com/creatives/CRE_000645.jpg,Banner,Educational,"informative,tutorial,how-to,expert,modern",-0.06,Approved,2024-03-16,CAM_000162
CRE_000646,https://demo-assets.com/creatives/CRE_000646.mp4,Display,Testimonial,"review,customer,satisfaction,trust,professional",-0.62,Approved,2024-06-15,CAM_000162
CRE_000647,https://demo-assets.com/creatives/CRE_000647.jpg,Banner,User Generated,"real,community,user,authentic,colorful,professional",0.26,Pending,2025-04-07,CAM_000162
CRE_000648,https://demo-assets.com/creatives/CRE_000648.gif,Audio,Promotional,"sale,discount,offer,urgent,subtle,modern",-0.56,Approved,2024-02-17,CAM_000162
CRE_000649,https://demo-assets.com/creatives/CRE_000649.png,Display,Educational,"informative,tutorial,how-to,expert,classic",-0.03,Approved,2025-02-02,CAM_000163
CRE_000650,https://demo-assets.com/creatives/CRE_000650.jpg,Rich Media,Educational,"informative,tutorial,how-to,expert,trendy,professional",0.37,Approved,2025-04-16,CAM_000163
CRE_000651,https://demo-assets.com/creatives/CRE_000651.gif,Social Post,Testimonial,"review,customer,satisfaction,trust,professional",-0.39,Approved,2024-07-07,CAM_000163
CRE_000652,https://demo-assets.com/creatives/CRE_000652.png,Video,Lifestyle,"people,lifestyle,authentic,emotional,modern,professional,trendy",0.8,Approved,2024-05-24,CAM_000163
CRE_000653,https://demo-assets.com/creatives/CRE_000653.gif,CTV,Lifestyle,"people,lifestyle,authentic,emotional,colorful,bold",0.47,Pending,2024-10-05,CAM_000164
CRE_000654,https://demo-assets.com/creatives/CRE_000654.gif,Banner,Lifestyle,"people,lifestyle,authentic,emotional,bold,professional,subtle",0.83,Approved,2025-02-02,CAM_000164
CRE_000655,https://demo-assets.com/creatives/CRE_000655.gif,Social Post,Educational,"informative,tutorial,how-to,expert,modern",-0.45,Approved,2024-03-20,CAM_000164
CRE_000656,https://demo-assets.com/creatives/CRE_000656.gif,Audio,Brand Story,"heritage,story,values,mission,colorful",-0.09,Approved,2024-04-06,CAM_000164
CRE_000657,https://demo-assets.com/creatives/CRE_000657.png,Audio,Lifestyle,"people,lifestyle,authentic,emotional,trendy,colorful,subtle",-0.3,Approved,2024-06-27,CAM_000165
CRE_000658,https://demo-assets.com/creatives/CRE_000658.mp4,Social Post,User Generated,"real,community,user,authentic,modern,bold,professional",0.01,Pending,2025-03-09,CAM_000165
CRE_000659,https://demo-assets.com/creatives/CRE_000659.gif,Social Post,Promotional,"sale,discount,offer,urgent,classic,professional",0.21,Under Review,2024-05-16,CAM_000165
CRE_000660,https://demo-assets.com/creatives/CRE_000660.png,Banner,Lifestyle,"people,lifestyle,authentic,emotional,classic,professional",-0.79,Approved,2024-10-18,CAM_000165
CRE_000661,https://demo-assets.com/creatives/CRE_000661.gif,Rich Media,Educational,"informative,tutorial,how-to,expert,classic,trendy,bold",0.44,Approved,2024-01-18,CAM_000166
CRE_000662,https://demo-assets.com/creatives/CRE_000662.png,Video,Testimonial,"review,customer,satisfaction,trust,classic,bold",0.53,Pending,2024-04-26,CAM_000166
CRE_000663,https://demo-assets.com/creatives/CRE_000663.gif,Video,Brand Story,"heritage,story,values,mission,bold,modern,colorful",-0.24,Approved,2024-02-16,CAM_000166
CRE_000664,https://demo-assets.com/creatives/CRE_000664.png,Video,Product Shot,"product,clean,minimalist,brand,colorful,modern",0.18,Approved,2024-11-01,CAM_000166
CRE_000665,https://demo-assets.com/creatives/CRE_000665.png,CTV,Lifestyle,"people,lifestyle,authentic,emotional,classic",-0.32,Approved,2024-01-21,CAM_000167
CRE_000666,https://demo-assets.com/creatives/CRE_000666.jpg,Rich Media,Product Shot,"product,clean,minimalist,brand,classic",-0.04,Approved,2025-03-07,CAM_000167
CRE_000667,https://demo-assets.com/creatives/CRE_000667.gif,Social Post,Brand Story,"heritage,story,values,mission,professional",-0.23,Approved,2025-07-20,CAM_000167
CRE_000668,https://demo-assets.com/creatives/CRE_000668.gif,Audio,Testimonial,"review,customer,satisfaction,trust,modern,subtle,classic",0.26,Approved,2024-01-26,CAM_000167
CRE_000669,https://demo-assets.com/creatives/CRE_000669.gif,Native,Testimonial,"review,customer,satisfaction,trust,colorful",-0.59,Approved,2025-03-01,CAM_000168
CRE_000670,https://demo-assets.com/creatives/CRE_000670.jpg,Social Post,Testimonial,"review,customer,satisfaction,trust,modern,subtle",0.14,Approved,2024-02-28,CAM_000168
CRE_000671,https://demo-assets.com/creatives/CRE_000671.png,Video,Product Shot,"product,clean,minimalist,brand,colorful,modern",0.27,Approved,2024-03-04,CAM_000168
CRE_000672,https://demo-assets.com/creatives/CRE_000672.gif,Display,Educational,"informative,tutorial,how-to,expert,colorful",-0.46,Approved,2024-03-21,CAM_000168
CRE_000673,https://demo-assets.com/creatives/CRE_000673.gif,CTV,Promotional,"sale,discount,offer,urgent,modern,bold",-0.62,Approved,2024-02-24,CAM_000169
CRE_000674,https://demo-assets.com/creatives/CRE_000674.jpg,Social Post,Lifestyle,"people,lifestyle,authentic,emotional,classic,professional",-0.65,Pending,2025-05-11,CAM_000169
CRE_000675,https://demo-assets.com/creatives/CRE_000675.jpg,Rich Media,User Generated,"real,community,user,authentic,trendy,classic,professional",-0.13,Under Review,2025-05-12,CAM_000169
CRE_000676,https://demo-assets.com/creatives/CRE_000676.png,Native,Brand Story,"heritage,story,values,mission,colorful",0.29,Approved,2024-05-26,CAM_000169
CRE_000677,https://demo-assets.com/creatives/CRE_000677.png,Video,Educational,"informative,tutorial,how-to,expert,subtle,bold",-0.6,Approved,2025-03-31,CAM_000170
CRE_000678,https://demo-assets.com/creatives/CRE_000678.png,Rich Media,Educational,"informative,tutorial,how-to,expert,professional",-0.67,Approved,2023-12-06,CAM_000170
CRE_000679,https://demo-assets.com/creatives/CRE_000679.jpg,Display,Promotional,"sale,discount,offer,urgent,colorful,professional,subtle",-0.39,Approved,2023-11-06,CAM_000170
CRE_000680,https://demo-assets.com/creatives/CRE_000680.mp4,Display,Brand Story,"heritage,story,values,mission,subtle,classic",0.06,Approved,2025-08-07,CAM_000170
