segment_id,audience_id,segment_name,primary_interest,secondary_interest,lookalike_segment_flag
SEG_001025,AUD_000404,Emerging Pets Enthusiasts,Gaming,DIY Projects,True
SEG_001026,AUD_000405,Niche Music Enthusiasts,Environment,Eco-Friendly,True
SEG_001027,AUD_000405,Premium Education Enthusiasts,Science,Local Events,True
SEG_001028,AUD_000405,Niche Business Enthusiasts,Books,E-commerce,False
SEG_001029,AUD_000405,Premium Outdoor Activities Enthusiasts,Finance,Budget Shopping,True
SEG_001030,AUD_000406,Core Gaming Enthusiasts,Technology,Cooking,False
SEG_001031,AUD_000406,Core Education Enthusiasts,Environment,International News,True
SEG_001032,AUD_000406,Niche Automotive Enthusiasts,Entertainment,International News,False
SEG_001033,AUD_000406,Core Fashion & Beauty Enthusiasts,Outdoor Activities,Photography,False
SEG_001034,AUD_000407,Niche Food & Dining Enthusiasts,Gaming,Budget Shopping,False
SEG_001035,AUD_000408,Value Travel Enthusiasts,Pets,DIY Projects,True
SEG_001036,AUD_000408,Value Politics Enthusiasts,Fitness,Mobile Apps,False
SEG_001037,AUD_000409,Core Science Enthusiasts,Business,Career Development,False
SEG_001038,AUD_000409,Premium Travel Enthusiasts,Education,Cooking,True
SEG_001039,AUD_000409,Value Business Enthusiasts,Books,DIY Projects,False
SEG_001040,AUD_000410,Emerging Politics Enthusiasts,Books,International News,False
SEG_001041,AUD_000411,Premium Entertainment Enthusiasts,Books,Local Events,True
SEG_001042,AUD_000411,Core Food & Dining Enthusiasts,Health & Wellness,Local Events,False
SEG_001043,AUD_000411,Niche Parenting Enthusiasts,Pets,Career Development,True
SEG_001044,AUD_000411,Emerging Real Estate Enthusiasts,Fitness,Investment,False
SEG_001045,AUD_000412,Value Automotive Enthusiasts,Parenting,Budget Shopping,False
SEG_001046,AUD_000412,Value Environment Enthusiasts,Finance,Local Events,True
SEG_001047,AUD_000412,Core Health & Wellness Enthusiasts,Fashion & Beauty,Mobile Apps,True
SEG_001048,AUD_000413,Emerging Outdoor Activities Enthusiasts,Business,Photography,True
SEG_001049,AUD_000413,Value Home & Garden Enthusiasts,Fashion & Beauty,Photography,True
SEG_001050,AUD_000413,Premium Business Enthusiasts,Finance,E-commerce,False
SEG_001051,AUD_000414,Niche Music Enthusiasts,Fitness,Luxury Goods,False
SEG_001052,AUD_000414,Emerging Education Enthusiasts,Gaming,E-commerce,True
SEG_001053,AUD_000414,Core Books Enthusiasts,Fitness,Investment,True
SEG_001054,AUD_000415,Emerging Music Enthusiasts,Technology,Eco-Friendly,False
SEG_001055,AUD_000415,Niche Gaming Enthusiasts,Travel,Investment,False
SEG_001056,AUD_000415,Emerging Finance Enthusiasts,Education,E-commerce,False
SEG_001057,AUD_000415,Premium Sports Enthusiasts,Business,Celebrity News,False
SEG_001058,AUD_000416,Core Fashion & Beauty Enthusiasts,Finance,Social Media,True
SEG_001059,AUD_000416,Core Pets Enthusiasts,Sports,Streaming,True
SEG_001060,AUD_000416,Premium Music Enthusiasts,Health & Wellness,Investment,True
SEG_001061,AUD_000416,Niche Finance Enthusiasts,Entertainment,Celebrity News,False
SEG_001062,AUD_000417,Emerging Health & Wellness Enthusiasts,Art & Culture,Local Events,False
SEG_001063,AUD_000417,Emerging Politics Enthusiasts,Food & Dining,Photography,False
SEG_001064,AUD_000417,Value Music Enthusiasts,Fitness,E-commerce,False
SEG_001065,AUD_000417,Core Entertainment Enthusiasts,Entertainment,Streaming,False
SEG_001066,AUD_000418,Niche Education Enthusiasts,Outdoor Activities,Celebrity News,True
SEG_001067,AUD_000419,Niche Politics Enthusiasts,Art & Culture,Mobile Apps,False
SEG_001068,AUD_000419,Value Politics Enthusiasts,Fashion & Beauty,Career Development,True
SEG_001069,AUD_000419,Niche Business Enthusiasts,Parenting,Eco-Friendly,False
SEG_001070,AUD_000419,Premium Education Enthusiasts,Business,Career Development,True
SEG_001071,AUD_000420,Premium Gaming Enthusiasts,Fashion & Beauty,Streaming,True
SEG_001072,AUD_000420,Value Outdoor Activities Enthusiasts,Gaming,Career Development,True
SEG_001073,AUD_000420,Core Science Enthusiasts,Health & Wellness,Photography,True
SEG_001074,AUD_000420,Emerging Travel Enthusiasts,Fashion & Beauty,Investment,False
SEG_001075,AUD_000421,Value Environment Enthusiasts,Business,E-commerce,True
SEG_001076,AUD_000421,Value Outdoor Activities Enthusiasts,Parenting,DIY Projects,False
SEG_001077,AUD_000421,Value Home & Garden Enthusiasts,Outdoor Activities,Eco-Friendly,True
SEG_001078,AUD_000421,Premium Environment Enthusiasts,Environment,Mobile Apps,False
SEG_001079,AUD_000422,Premium Art & Culture Enthusiasts,Automotive,DIY Projects,True
SEG_001080,AUD_000422,Core Fitness Enthusiasts,Books,Budget Shopping,False
SEG_001081,AUD_000422,Core Books Enthusiasts,Technology,Cooking,False
SEG_001082,AUD_000422,Niche Politics Enthusiasts,Politics,E-commerce,False
SEG_001083,AUD_000423,Premium Sports Enthusiasts,Automotive,DIY Projects,True
SEG_001084,AUD_000424,Core Environment Enthusiasts,Education,Social Causes,True
SEG_001085,AUD_000424,Core Health & Wellness Enthusiasts,Automotive,DIY Projects,False
SEG_001086,AUD_000424,Premium Outdoor Activities Enthusiasts,Science,Social Media,True
SEG_001087,AUD_000425,Emerging Finance Enthusiasts,Science,E-commerce,False
SEG_001088,AUD_000425,Core Science Enthusiasts,Automotive,Local Events,True
SEG_001089,AUD_000425,Value Sports Enthusiasts,Parenting,International News,True
SEG_001090,AUD_000426,Emerging Real Estate Enthusiasts,Gaming,International News,False
SEG_001091,AUD_000426,Value Real Estate Enthusiasts,Politics,International News,False
SEG_001092,AUD_000427,Emerging Sports Enthusiasts,Books,Social Causes,True
SEG_001093,AUD_000427,Niche Finance Enthusiasts,Music,Local Events,True
SEG_001094,AUD_000427,Premium Health & Wellness Enthusiasts,Real Estate,International News,True
SEG_001095,AUD_000427,Niche Fashion & Beauty Enthusiasts,Automotive,Cooking,False
SEG_001096,AUD_000428,Niche Entertainment Enthusiasts,Gaming,Social Causes,False
SEG_001097,AUD_000428,Niche Gaming Enthusiasts,Music,Social Media,True
SEG_001098,AUD_000428,Niche Fitness Enthusiasts,Entertainment,Social Media,False
SEG_001099,AUD_000428,Premium Environment Enthusiasts,Travel,Photography,True
SEG_001100,AUD_000429,Value Home & Garden Enthusiasts,Sports,Local Events,True
SEG_001101,AUD_000429,Value Gaming Enthusiasts,Fitness,E-commerce,True
SEG_001102,AUD_000429,Niche Home & Garden Enthusiasts,Books,Investment,False
SEG_001103,AUD_000430,Core Politics Enthusiasts,Food & Dining,Photography,True
SEG_001104,AUD_000431,Niche Pets Enthusiasts,Books,Eco-Friendly,True
SEG_001105,AUD_000431,Core Real Estate Enthusiasts,Parenting,Career Development,True
SEG_001106,AUD_000431,Emerging Books Enthusiasts,Entertainment,Career Development,True
SEG_001107,AUD_000432,Value Technology Enthusiasts,Business,Local Events,False
SEG_001108,AUD_000432,Premium Books Enthusiasts,Health & Wellness,Eco-Friendly,True
SEG_001109,AUD_000432,Niche Finance Enthusiasts,Technology,Investment,True
SEG_001110,AUD_000432,Value Real Estate Enthusiasts,Real Estate,Social Media,False
SEG_001111,AUD_000433,Niche Technology Enthusiasts,Education,Eco-Friendly,True
SEG_001112,AUD_000434,Premium Outdoor Activities Enthusiasts,Travel,Social Media,True
SEG_001113,AUD_000434,Premium Pets Enthusiasts,Real Estate,Investment,False
SEG_001114,AUD_000434,Emerging Real Estate Enthusiasts,Fashion & Beauty,Mobile Apps,True
SEG_001115,AUD_000434,Core Politics Enthusiasts,Health & Wellness,E-commerce,True
SEG_001116,AUD_000435,Core Business Enthusiasts,Automotive,Social Media,True
SEG_001117,AUD_000435,Emerging Parenting Enthusiasts,Fitness,International News,False
SEG_001118,AUD_000435,Emerging Pets Enthusiasts,Home & Garden,Photography,False
SEG_001119,AUD_000436,Core Food & Dining Enthusiasts,Entertainment,Social Media,True
SEG_001120,AUD_000436,Emerging Parenting Enthusiasts,Fitness,Social Media,True
SEG_001121,AUD_000436,Value Travel Enthusiasts,Art & Culture,International News,True
SEG_001122,AUD_000437,Emerging Politics Enthusiasts,Environment,Celebrity News,True
SEG_001123,AUD_000437,Premium Home & Garden Enthusiasts,Health & Wellness,International News,False
SEG_001124,AUD_000437,Emerging Parenting Enthusiasts,Fitness,DIY Projects,False
SEG_001125,AUD_000437,Niche Health & Wellness Enthusiasts,Real Estate,Social Causes,False
SEG_001126,AUD_000438,Value Music Enthusiasts,Entertainment,Celebrity News,True
SEG_001127,AUD_000438,Emerging Parenting Enthusiasts,Fitness,Mobile Apps,False
SEG_001128,AUD_000439,Emerging Fitness Enthusiasts,Finance,Cooking,True
SEG_001129,AUD_000439,Emerging Education Enthusiasts,Books,Cooking,False
SEG_001130,AUD_000440,Emerging Art & Culture Enthusiasts,Real Estate,Streaming,False
SEG_001131,AUD_000440,Premium Music Enthusiasts,Technology,Mobile Apps,False
SEG_001132,AUD_000440,Value Outdoor Activities Enthusiasts,Automotive,Luxury Goods,True
SEG_001133,AUD_000440,Value Environment Enthusiasts,Science,Local Events,False
SEG_001134,AUD_000441,Premium Education Enthusiasts,Art & Culture,Streaming,False
SEG_001135,AUD_000441,Niche Pets Enthusiasts,Books,Investment,True
SEG_001136,AUD_000441,Niche Parenting Enthusiasts,Outdoor Activities,Local Events,True
SEG_001137,AUD_000442,Value Entertainment Enthusiasts,Education,Social Media,False
SEG_001138,AUD_000443,Core Science Enthusiasts,Science,Social Media,True
SEG_001139,AUD_000444,Niche Real Estate Enthusiasts,Music,Budget Shopping,True
SEG_001140,AUD_000444,Premium Politics Enthusiasts,Education,Local Events,False
SEG_001141,AUD_000444,Core Finance Enthusiasts,Food & Dining,Social Media,True
SEG_001142,AUD_000445,Emerging Books Enthusiasts,Art & Culture,Social Causes,True
SEG_001143,AUD_000446,Niche Health & Wellness Enthusiasts,Pets,Eco-Friendly,False
SEG_001144,AUD_000446,Value Education Enthusiasts,Real Estate,Local Events,False
SEG_001145,AUD_000446,Premium Sports Enthusiasts,Travel,Photography,False
SEG_001146,AUD_000447,Value Entertainment Enthusiasts,Education,E-commerce,True
SEG_001147,AUD_000447,Core Gaming Enthusiasts,Education,Investment,False
SEG_001148,AUD_000447,Emerging Business Enthusiasts,Books,Luxury Goods,True
SEG_001149,AUD_000447,Premium Politics Enthusiasts,Art & Culture,Mobile Apps,False
SEG_001150,AUD_000448,Premium Parenting Enthusiasts,Technology,Cooking,True
SEG_001151,AUD_000448,Niche Art & Culture Enthusiasts,Technology,Photography,False
SEG_001152,AUD_000448,Emerging Real Estate Enthusiasts,Education,Eco-Friendly,True
SEG_001153,AUD_000448,Niche Travel Enthusiasts,Pets,DIY Projects,True
SEG_001154,AUD_000449,Niche Outdoor Activities Enthusiasts,Business,Investment,True
SEG_001155,AUD_000450,Emerging Outdoor Activities Enthusiasts,Outdoor Activities,Social Causes,False
SEG_001156,AUD_000450,Premium Entertainment Enthusiasts,Politics,Photography,False
SEG_001157,AUD_000450,Niche Science Enthusiasts,Books,Mobile Apps,True
SEG_001158,AUD_000450,Core Real Estate Enthusiasts,Finance,Luxury Goods,False
SEG_001159,AUD_000451,Premium Home & Garden Enthusiasts,Education,Mobile Apps,True
SEG_001160,AUD_000452,Value Real Estate Enthusiasts,Environment,Photography,False
SEG_001161,AUD_000452,Value Real Estate Enthusiasts,Gaming,Social Causes,True
SEG_001162,AUD_000452,Value Health & Wellness Enthusiasts,Finance,Celebrity News,True
SEG_001163,AUD_000453,Niche Business Enthusiasts,Technology,Social Causes,False
SEG_001164,AUD_000454,Emerging Education Enthusiasts,Home & Garden,Investment,True
SEG_001165,AUD_000455,Value Art & Culture Enthusiasts,Automotive,Career Development,True
SEG_001166,AUD_000455,Emerging Fashion & Beauty Enthusiasts,Sports,E-commerce,True
SEG_001167,AUD_000455,Core Fashion & Beauty Enthusiasts,Outdoor Activities,Investment,False
SEG_001168,AUD_000456,Core Outdoor Activities Enthusiasts,Music,Investment,True
SEG_001169,AUD_000457,Niche Food & Dining Enthusiasts,Travel,Celebrity News,True
SEG_001170,AUD_000457,Value Health & Wellness Enthusiasts,Food & Dining,Social Media,False
SEG_001171,AUD_000457,Emerging Art & Culture Enthusiasts,Health & Wellness,Investment,True
SEG_001172,AUD_000457,Niche Gaming Enthusiasts,Fitness,Local Events,True
SEG_001173,AUD_000458,Premium Fashion & Beauty Enthusiasts,Music,Mobile Apps,False
SEG_001174,AUD_000458,Premium Gaming Enthusiasts,Gaming,International News,True
SEG_001175,AUD_000458,Core Politics Enthusiasts,Finance,Career Development,True
SEG_001176,AUD_000458,Core Fitness Enthusiasts,Fashion & Beauty,Local Events,False
SEG_001177,AUD_000459,Value Home & Garden Enthusiasts,Entertainment,Luxury Goods,True
SEG_001178,AUD_000460,Value Science Enthusiasts,Fitness,Budget Shopping,True
SEG_001179,AUD_000460,Niche Health & Wellness Enthusiasts,Books,International News,False
SEG_001180,AUD_000461,Value Art & Culture Enthusiasts,Entertainment,Celebrity News,True
SEG_001181,AUD_000461,Value Gaming Enthusiasts,Food & Dining,Celebrity News,True
SEG_001182,AUD_000461,Core Health & Wellness Enthusiasts,Finance,Streaming,False
SEG_001183,AUD_000461,Emerging Business Enthusiasts,Education,Luxury Goods,True
SEG_001184,AUD_000462,Premium Fitness Enthusiasts,Technology,Social Causes,False
SEG_001185,AUD_000462,Premium Pets Enthusiasts,Music,Celebrity News,True
SEG_001186,AUD_000462,Premium Fashion & Beauty Enthusiasts,Gaming,Career Development,True
SEG_001187,AUD_000463,Premium Food & Dining Enthusiasts,Fitness,E-commerce,False
SEG_001188,AUD_000463,Niche Outdoor Activities Enthusiasts,Sports,Luxury Goods,False
SEG_001189,AUD_000463,Core Fitness Enthusiasts,Automotive,Social Causes,False
SEG_001190,AUD_000463,Niche Gaming Enthusiasts,Business,DIY Projects,False
SEG_001191,AUD_000464,Niche Health & Wellness Enthusiasts,Sports,Career Development,True
SEG_001192,AUD_000464,Value Home & Garden Enthusiasts,Environment,Eco-Friendly,True
SEG_001193,AUD_000464,Core Finance Enthusiasts,Business,DIY Projects,True
SEG_001194,AUD_000464,Value Automotive Enthusiasts,Entertainment,International News,False
SEG_001195,AUD_000465,Niche Parenting Enthusiasts,Parenting,Local Events,True
SEG_001196,AUD_000465,Emerging Art & Culture Enthusiasts,Gaming,Social Causes,True
SEG_001197,AUD_000465,Core Politics Enthusiasts,Technology,Investment,True
SEG_001198,AUD_000465,Premium Sports Enthusiasts,Politics,Budget Shopping,True
SEG_001199,AUD_000466,Core Education Enthusiasts,Fashion & Beauty,Social Media,False
SEG_001200,AUD_000466,Emerging Health & Wellness Enthusiasts,Politics,Streaming,False
SEG_001201,AUD_000467,Core Business Enthusiasts,Automotive,E-commerce,True
SEG_001202,AUD_000467,Emerging Politics Enthusiasts,Parenting,Photography,False
SEG_001203,AUD_000468,Emerging Education Enthusiasts,Fitness,E-commerce,True
SEG_001204,AUD_000468,Emerging Parenting Enthusiasts,Automotive,Eco-Friendly,False
SEG_001205,AUD_000469,Premium Pets Enthusiasts,Sports,DIY Projects,True
SEG_001206,AUD_000469,Core Food & Dining Enthusiasts,Food & Dining,International News,True
SEG_001207,AUD_000469,Emerging Finance Enthusiasts,Outdoor Activities,Mobile Apps,True
SEG_001208,AUD_000469,Niche Entertainment Enthusiasts,Music,Investment,True
SEG_001209,AUD_000470,Premium Health & Wellness Enthusiasts,Books,Cooking,True
SEG_001210,AUD_000470,Niche Parenting Enthusiasts,Parenting,Budget Shopping,False
SEG_001211,AUD_000471,Niche Entertainment Enthusiasts,Gaming,Celebrity News,True
SEG_001212,AUD_000471,Value Politics Enthusiasts,Politics,Career Development,True
SEG_001213,AUD_000472,Value Automotive Enthusiasts,Technology,Streaming,False
SEG_001214,AUD_000472,Core Parenting Enthusiasts,Art & Culture,Social Media,False
SEG_001215,AUD_000472,Emerging Sports Enthusiasts,Books,International News,True
SEG_001216,AUD_000472,Premium Automotive Enthusiasts,Science,International News,True
SEG_001217,AUD_000473,Premium Art & Culture Enthusiasts,Sports,Social Causes,False
SEG_001218,AUD_000474,Value Music Enthusiasts,Entertainment,Mobile Apps,False
SEG_001219,AUD_000474,Niche Health & Wellness Enthusiasts,Home & Garden,Cooking,True
SEG_001220,AUD_000475,Emerging Sports Enthusiasts,Music,DIY Projects,True
SEG_001221,AUD_000475,Value Outdoor Activities Enthusiasts,Sports,Local Events,False
SEG_001222,AUD_000476,Premium Parenting Enthusiasts,Finance,DIY Projects,False
SEG_001223,AUD_000477,Core Finance Enthusiasts,Food & Dining,E-commerce,True
SEG_001224,AUD_000477,Premium Books Enthusiasts,Education,Local Events,True
SEG_001225,AUD_000478,Emerging Food & Dining Enthusiasts,Politics,E-commerce,False
SEG_001226,AUD_000478,Niche Entertainment Enthusiasts,Science,Social Media,False
SEG_001227,AUD_000478,Value Parenting Enthusiasts,Food & Dining,Eco-Friendly,False
SEG_001228,AUD_000478,Value Environment Enthusiasts,Fitness,Mobile Apps,False
SEG_001229,AUD_000479,Premium Automotive Enthusiasts,Books,Local Events,False
SEG_001230,AUD_000480,Core Environment Enthusiasts,Automotive,Cooking,True
SEG_001231,AUD_000480,Premium Food & Dining Enthusiasts,Science,Social Media,True
SEG_001232,AUD_000480,Niche Fitness Enthusiasts,Home & Garden,Mobile Apps,False
SEG_001233,AUD_000481,Core Pets Enthusiasts,Business,Streaming,False
SEG_001234,AUD_000482,Niche Food & Dining Enthusiasts,Real Estate,DIY Projects,True
SEG_001235,AUD_000483,Value Gaming Enthusiasts,Real Estate,Mobile Apps,False
SEG_001236,AUD_000484,Emerging Politics Enthusiasts,Outdoor Activities,E-commerce,True
SEG_001237,AUD_000485,Core Environment Enthusiasts,Fashion & Beauty,Investment,True
SEG_001238,AUD_000485,Premium Politics Enthusiasts,Education,DIY Projects,False
SEG_001239,AUD_000485,Core Fashion & Beauty Enthusiasts,Books,E-commerce,False
SEG_001240,AUD_000485,Emerging Environment Enthusiasts,Gaming,Cooking,True
